CustomerID,InvoiceDate,Quantity,UnitPrice,Amount
88920,2024-12-29,4,24.58,98.32
63783,2025-02-25,5,34.76,173.79999999999998
84778,2024-12-28,3,25.09,75.27
86833,2024-12-03,3,58.9,176.7
66537,2025-01-03,5,57.78,288.9
31799,2025-07-01,3,7.04,21.12
96424,2025-02-14,4,73.85,295.4
54577,2024-08-24,5,77.59,387.95000000000005
37726,2025-07-10,1,43.12,43.12
32766,2025-01-14,3,20.79,62.37
24056,2024-11-16,5,52.65,263.25
98279,2025-02-26,2,16.64,33.28
44641,2024-10-26,2,5.41,10.82
31749,2024-08-19,4,54.84,219.36
48043,2025-03-20,5,30.16,150.8
87190,2025-03-25,6,18.35,110.10000000000001
80699,2025-04-01,4,12.97,51.88
36227,2025-06-29,2,85.76,171.52
20250,2024-10-21,4,54.0,216.0
45783,2025-04-10,2,48.87,97.74
79828,2024-10-18,4,32.68,130.72
42028,2025-07-06,3,14.47,43.410000000000004
32776,2024-09-03,4,34.79,139.16
88405,2025-02-17,1,109.74,109.74
43703,2024-12-24,2,68.61,137.22
62640,2025-06-13,1,65.58,65.58
40788,2024-09-19,3,17.96,53.88
70510,2025-03-26,4,88.62,354.48
87134,2024-09-06,3,65.78,197.34
60793,2025-07-20,4,104.47,417.88
96972,2025-05-04,4,83.44,333.76
39414,2025-05-11,1,43.41,43.41
96606,2024-09-19,3,30.53,91.59
59437,2025-01-13,8,49.59,396.72
87933,2025-05-29,1,15.97,15.97
96593,2024-10-09,5,59.35,296.75
11410,2024-12-15,5,35.75,178.75
89130,2024-10-13,5,86.28,431.4
69890,2024-08-27,2,113.47,226.94
87015,2025-07-30,4,64.76,259.04
77024,2025-02-05,3,99.11,297.33
38637,2025-01-06,3,50.98,152.94
80578,2024-11-20,1,78.22,78.22
64416,2024-12-16,2,111.97,223.94
39575,2025-07-07,1,93.49,93.49
56859,2025-04-25,3,110.29,330.87
25358,2025-07-16,1,49.23,49.23
25564,2025-07-19,5,43.25,216.25
53370,2025-04-05,4,29.73,118.92
59721,2025-04-01,1,95.84,95.84
18332,2025-07-16,6,53.65,321.9
84577,2024-12-22,4,43.12,172.48
93305,2024-11-24,1,44.83,44.83
26440,2025-01-17,1,67.07,67.07
34486,2024-09-15,3,34.39,103.17
93835,2025-05-28,3,25.65,76.94999999999999
23954,2025-07-31,2,113.08,226.16
19985,2024-11-16,5,30.11,150.55
80431,2025-02-26,4,100.84,403.36
20705,2025-05-23,2,20.64,41.28
14974,2025-08-08,3,15.49,46.47
26129,2024-08-19,3,10.44,31.32
43992,2025-06-08,3,52.75,158.25
72828,2025-02-18,2,66.98,133.96
14211,2024-09-24,4,41.75,167.0
97315,2025-05-15,4,94.16,376.64
69933,2025-01-15,2,86.01,172.02
19243,2024-10-24,5,77.14,385.7
19421,2025-03-21,6,79.08,474.48
77847,2025-04-05,5,51.96,259.8
15270,2024-12-19,1,17.06,17.06
77712,2024-09-27,2,56.85,113.7
78984,2024-10-31,3,112.5,337.5
97315,2025-05-31,3,72.75,218.25
51509,2025-04-24,3,118.28,354.84000000000003
81095,2025-07-19,3,103.26,309.78000000000003
89520,2025-08-04,6,109.7,658.2
63911,2025-07-05,2,43.28,86.56
86059,2025-04-11,1,33.92,33.92
61850,2025-01-12,4,71.43,285.72
78557,2024-12-23,5,89.51,447.55
20139,2025-05-31,2,42.47,84.94
30106,2025-08-16,3,41.78,125.34
55066,2025-08-17,3,35.23,105.69
20854,2025-02-03,3,109.01,327.03000000000003
72577,2024-12-28,4,46.96,187.84
38767,2024-09-28,5,81.08,405.4
37308,2025-07-18,2,64.32,128.64
78392,2025-07-31,6,82.76,496.56000000000006
71438,2025-08-12,3,66.28,198.84
74474,2025-04-26,3,97.84,293.52
50565,2024-09-11,3,49.96,149.88
65087,2024-12-23,3,61.18,183.54
49524,2025-01-03,3,14.59,43.769999999999996
82823,2025-04-06,3,34.1,102.30000000000001
26173,2025-05-23,3,98.88,296.64
17344,2024-11-30,1,11.88,11.88
31538,2025-02-09,2,98.47,196.94
39861,2025-06-10,2,7.25,14.5
24492,2024-12-08,2,26.5,53.0
61072,2024-12-15,4,37.17,148.68
48056,2025-04-04,3,53.09,159.27
57139,2025-07-09,3,47.33,141.99
30539,2025-04-13,4,48.6,194.4
50726,2025-01-24,2,104.71,209.42
67784,2025-05-15,3,33.04,99.12
33302,2025-05-17,2,50.05,100.1
71671,2025-06-13,3,49.32,147.96
33384,2024-09-16,2,103.79,207.58
51664,2025-07-18,2,103.11,206.22
69700,2024-10-29,5,23.79,118.94999999999999
26134,2024-08-26,5,46.63,233.15
30122,2025-07-10,1,63.23,63.23
29891,2025-07-26,3,79.0,237.0
59429,2025-03-13,3,105.39,316.17
13057,2025-06-29,2,35.54,71.08
88853,2025-08-11,2,11.39,22.78
96986,2024-12-06,5,12.61,63.05
60943,2024-11-26,3,23.93,71.78999999999999
70782,2025-03-10,1,31.35,31.35
52219,2024-11-03,2,5.75,11.5
41484,2025-04-25,4,118.72,474.88
34842,2025-03-23,3,73.1,219.29999999999998
86017,2024-12-17,3,53.75,161.25
35467,2025-01-26,4,29.21,116.84
79704,2025-06-11,4,30.85,123.4
28311,2024-12-28,3,70.21,210.63
67684,2024-10-26,1,5.18,5.18
72659,2025-05-30,1,116.9,116.9
71060,2025-03-17,3,41.82,125.46000000000001
26628,2025-06-02,2,46.96,93.92
16073,2024-09-05,4,50.68,202.72
68898,2025-01-29,2,10.58,21.16
49029,2025-01-13,4,31.76,127.04
86733,2025-02-05,1,13.64,13.64
11983,2025-08-04,2,116.77,233.54
17411,2025-07-23,2,10.69,21.38
88205,2024-10-26,2,19.63,39.26
52868,2025-08-09,2,106.49,212.98
83217,2025-01-09,1,50.44,50.44
94347,2024-11-25,4,24.41,97.64
12230,2025-01-19,3,41.04,123.12
68272,2024-12-23,1,64.13,64.13
53270,2024-10-12,5,14.41,72.05
77325,2025-06-10,2,95.69,191.38
92287,2025-04-12,3,13.47,40.410000000000004
23954,2025-06-01,2,74.37,148.74
41702,2024-11-03,4,79.68,318.72
58861,2025-03-11,5,17.02,85.1
96064,2024-10-29,4,34.15,136.6
91773,2024-08-22,5,27.49,137.45
62731,2025-04-19,6,115.05,690.3
47323,2025-03-08,2,22.19,44.38
95239,2024-12-01,2,70.58,141.16
73997,2024-10-25,1,108.9,108.9
53805,2024-11-13,4,102.17,408.68
12700,2025-07-23,4,29.7,118.8
61641,2024-12-08,2,81.46,162.92
57542,2024-09-07,4,6.33,25.32
78199,2025-02-14,4,67.03,268.12
57139,2025-07-20,4,11.06,44.24
27294,2025-06-06,2,99.79,199.58
57936,2025-03-18,3,50.66,151.98
71499,2025-03-01,3,25.35,76.05000000000001
95600,2024-11-18,5,117.39,586.95
69555,2025-06-05,4,108.25,433.0
35050,2025-02-09,4,33.44,133.76
68700,2025-04-26,2,61.56,123.12
92529,2025-03-03,5,33.41,167.04999999999998
44795,2025-02-12,2,22.38,44.76
90936,2024-10-25,3,95.09,285.27
11141,2025-03-06,6,7.19,43.14
91363,2025-07-18,2,101.02,202.04
30158,2024-11-10,4,5.85,23.4
14805,2025-01-24,1,110.57,110.57
19596,2025-01-01,2,30.73,61.46
50646,2025-01-12,2,27.77,55.54
29884,2025-02-28,3,44.91,134.73
31115,2025-06-12,8,119.68,957.44
33793,2025-05-18,4,28.48,113.92
73629,2025-04-30,3,74.28,222.84
65892,2024-09-25,2,102.02,204.04
59437,2025-07-20,2,34.65,69.3
24717,2025-08-04,3,77.62,232.86
35544,2025-04-25,4,90.13,360.52
11348,2024-11-13,3,73.26,219.78000000000003
55518,2025-05-13,3,101.29,303.87
74683,2024-10-09,2,27.77,55.54
10907,2025-02-09,3,109.42,328.26
56942,2024-12-27,4,77.13,308.52
16645,2025-03-31,1,57.09,57.09
89458,2024-10-26,5,50.85,254.25
67692,2024-08-22,3,81.2,243.60000000000002
33940,2025-01-06,3,18.35,55.050000000000004
30588,2024-09-15,1,29.45,29.45
78996,2025-05-15,6,75.68,454.08000000000004
17822,2025-04-20,3,48.28,144.84
66885,2025-02-08,3,68.64,205.92000000000002
81888,2025-07-02,3,28.76,86.28
18181,2024-12-14,1,5.47,5.47
80320,2024-10-04,4,59.52,238.08
60699,2024-09-22,3,70.5,211.5
57469,2024-10-03,1,44.86,44.86
59294,2024-09-01,4,42.75,171.0
40788,2025-05-17,2,118.51,237.02
79515,2024-09-21,4,44.96,179.84
83778,2024-09-20,4,61.01,244.04
28188,2025-08-10,4,100.65,402.6
70516,2025-05-16,3,77.24,231.71999999999997
93504,2025-03-28,3,30.47,91.41
65995,2025-06-12,2,97.12,194.24
68068,2024-10-29,3,26.23,78.69
50370,2025-01-08,6,90.97,545.8199999999999
98104,2024-12-16,4,38.34,153.36
77091,2024-08-24,3,83.5,250.5
60943,2025-03-16,3,117.32,351.96
32096,2025-04-02,4,92.34,369.36
70016,2025-03-29,2,108.42,216.84
21993,2025-01-27,2,65.37,130.74
82390,2024-11-07,4,39.52,158.08
17451,2024-08-20,2,24.98,49.96
58735,2024-11-27,6,26.01,156.06
57270,2024-09-03,7,67.04,469.28000000000003
58847,2025-08-02,3,115.55,346.65
17480,2025-05-22,6,49.09,294.54
99582,2024-09-12,2,58.25,116.5
94725,2025-01-27,5,48.88,244.4
26115,2025-03-15,2,27.82,55.64
61576,2024-11-13,5,61.97,309.85
79661,2024-12-24,3,113.97,341.90999999999997
90317,2024-12-13,4,63.51,254.04
32279,2024-08-25,3,91.89,275.67
85954,2025-07-18,4,88.54,354.16
79358,2024-11-10,5,95.48,477.40000000000003
49560,2024-11-01,1,25.39,25.39
29894,2025-07-13,2,18.83,37.66
49502,2025-04-14,3,37.04,111.12
89358,2025-06-11,2,114.74,229.48
89321,2025-07-23,5,76.81,384.05
68621,2025-07-19,3,25.63,76.89
23281,2024-08-31,3,46.73,140.19
29963,2024-09-24,6,10.47,62.82000000000001
66800,2025-08-01,3,18.55,55.650000000000006
62874,2025-02-12,3,59.17,177.51
49137,2025-05-15,5,7.42,37.1
39412,2024-10-08,6,28.12,168.72
16233,2025-01-16,1,35.94,35.94
52846,2025-06-21,2,76.56,153.12
65630,2025-02-22,3,94.25,282.75
26110,2025-01-22,4,17.12,68.48
35568,2025-03-04,4,91.49,365.96
28855,2024-12-19,1,117.15,117.15
64497,2025-01-11,1,98.18,98.18
75938,2024-10-06,2,75.82,151.64
89878,2025-03-02,6,75.55,453.29999999999995
86914,2025-07-31,4,108.52,434.08
39861,2025-07-29,3,57.82,173.46
18086,2024-09-30,3,110.53,331.59000000000003
72289,2024-10-16,2,44.81,89.62
63120,2024-10-18,3,96.66,289.98
34725,2025-03-28,5,73.09,365.45000000000005
21784,2025-03-02,3,43.84,131.52
87257,2025-03-24,1,114.2,114.2
73806,2025-04-29,5,108.17,540.85
55523,2024-08-19,3,89.43,268.29
36173,2025-05-13,3,32.25,96.75
64439,2025-08-15,3,108.34,325.02
36658,2024-09-01,4,92.2,368.8
89520,2025-06-12,1,99.95,99.95
84446,2025-03-14,3,111.38,334.14
51744,2025-04-02,1,117.08,117.08
29406,2025-04-10,5,63.89,319.45
78108,2025-06-12,4,33.19,132.76
83700,2025-03-30,3,52.01,156.03
32340,2025-01-28,1,109.23,109.23
84026,2025-07-14,2,119.87,239.74
39936,2025-06-05,6,103.66,621.96
71613,2025-04-25,5,25.57,127.85
90414,2025-03-13,3,71.69,215.07
26110,2025-05-03,4,24.95,99.8
12034,2025-06-26,1,98.56,98.56
30342,2025-08-05,4,28.49,113.96
66995,2025-02-27,3,86.84,260.52
82133,2025-02-26,3,108.5,325.5
87158,2024-11-19,6,63.65,381.9
87933,2024-08-20,2,115.45,230.9
74195,2025-02-06,3,7.13,21.39
53563,2025-03-07,2,37.13,74.26
47800,2025-07-25,3,12.08,36.24
46207,2024-11-08,4,77.03,308.12
38876,2025-04-09,3,97.25,291.75
24411,2025-03-24,4,106.4,425.6
68671,2024-12-22,3,36.04,108.12
93835,2024-09-22,4,91.79,367.16
48910,2024-11-15,4,18.94,75.76
59892,2025-01-22,5,109.25,546.25
86717,2025-07-26,5,40.32,201.6
11792,2025-05-25,6,81.7,490.20000000000005
18103,2024-09-30,6,10.21,61.260000000000005
59726,2024-12-24,4,72.41,289.64
37494,2025-05-25,2,31.29,62.58
26443,2025-07-28,2,23.77,47.54
20598,2024-10-20,2,18.17,36.34
79366,2024-09-21,4,102.0,408.0
61142,2024-08-21,5,97.33,486.65
17834,2025-05-27,2,55.03,110.06
28188,2025-02-01,5,14.45,72.25
71154,2025-07-01,3,5.18,15.54
12590,2025-03-15,3,104.91,314.73
36641,2025-05-13,6,97.9,587.4000000000001
50028,2024-09-06,6,87.15,522.9000000000001
96084,2025-03-28,2,80.71,161.42
42819,2024-10-26,5,80.92,404.6
37411,2025-07-22,6,61.31,367.86
14191,2025-01-30,2,52.33,104.66
14518,2024-10-26,8,119.93,959.44
30539,2024-10-23,2,102.22,204.44
78769,2024-12-28,3,41.68,125.03999999999999
53061,2024-09-13,3,23.55,70.65
62422,2025-02-07,5,67.77,338.84999999999997
63097,2024-12-30,3,47.57,142.71
99034,2024-09-04,6,15.08,90.48
54051,2025-07-22,4,105.01,420.04
77313,2024-10-31,6,61.07,366.42
18089,2025-05-21,1,27.36,27.36
30342,2025-04-29,3,116.14,348.42
50709,2025-07-12,4,15.1,60.4
75745,2025-06-21,6,38.2,229.20000000000002
79410,2025-05-26,2,20.52,41.04
56425,2025-03-14,2,7.44,14.88
87682,2025-02-01,2,112.22,224.44
65761,2025-01-06,6,8.82,52.92
48501,2025-06-30,2,12.53,25.06
82936,2025-01-20,6,93.79,562.74
49960,2024-10-21,3,35.32,105.96000000000001
73947,2025-03-01,2,11.33,22.66
59192,2025-07-06,3,101.0,303.0
84617,2025-01-14,5,21.69,108.45
44945,2024-12-19,3,78.17,234.51
80376,2025-05-04,3,94.09,282.27
90354,2025-04-25,1,74.77,74.77
65509,2024-12-16,3,117.12,351.36
26384,2024-10-30,4,85.56,342.24
79894,2025-07-11,3,90.65,271.95000000000005
19290,2024-10-02,5,102.84,514.2
73325,2025-08-03,3,45.89,137.67000000000002
28411,2025-01-27,3,27.74,83.22
52187,2025-05-31,4,108.51,434.04
44731,2024-12-09,2,14.78,29.56
65951,2025-05-18,4,77.96,311.84
14189,2025-03-31,2,69.39,138.78
25059,2024-11-29,3,23.78,71.34
35145,2025-06-27,5,112.8,564.0
12412,2025-08-11,5,16.7,83.5
79391,2024-10-24,7,83.84,586.88
79240,2025-05-05,4,35.21,140.84
81435,2025-04-29,4,16.19,64.76
40044,2024-10-16,3,7.2,21.6
57790,2025-01-11,1,98.98,98.98
70278,2025-06-29,4,79.92,319.68
74474,2024-11-30,6,96.99,581.9399999999999
79172,2025-03-05,3,26.57,79.71000000000001
50350,2024-08-30,1,47.23,47.23
26672,2025-02-02,3,81.62,244.86
11717,2025-07-11,5,78.87,394.35
77259,2025-07-18,4,72.31,289.24
19552,2025-03-07,5,10.85,54.25
46445,2025-08-17,2,54.67,109.34
66532,2025-04-16,3,8.19,24.57
66562,2024-12-07,7,44.18,309.26
66456,2024-12-01,1,101.85,101.85
28154,2025-04-09,3,83.78,251.34
79610,2024-08-29,6,69.4,416.40000000000003
14974,2024-12-22,2,47.45,94.9
96472,2025-06-03,4,58.61,234.44
81543,2025-01-16,3,60.67,182.01
30374,2024-12-09,2,61.55,123.1
28782,2024-08-24,5,67.24,336.2
34490,2025-01-23,2,48.23,96.46
54414,2025-07-21,4,9.19,36.76
80485,2024-09-21,6,96.71,580.26
69758,2025-02-04,4,40.73,162.92
57270,2025-01-29,4,118.46,473.84
98713,2024-09-21,5,73.17,365.85
65604,2025-01-05,3,105.15,315.45000000000005
42209,2025-01-14,5,5.78,28.900000000000002
97237,2024-10-06,5,113.05,565.25
21451,2024-12-18,3,74.36,223.07999999999998
66885,2025-01-17,3,66.04,198.12
92334,2025-02-28,2,13.27,26.54
92305,2025-08-13,7,25.15,176.04999999999998
61065,2025-07-30,5,41.68,208.4
84936,2024-12-07,3,111.48,334.44
22322,2025-01-09,3,98.67,296.01
16020,2025-05-19,1,105.54,105.54
23381,2025-05-10,3,102.36,307.08
44362,2024-10-18,5,91.03,455.15
20940,2025-05-01,2,47.53,95.06
13565,2024-08-19,3,119.25,357.75
44635,2024-10-15,1,108.63,108.63
55174,2025-05-11,5,17.81,89.05
58563,2025-03-07,3,112.23,336.69
88945,2025-07-17,3,22.08,66.24
98135,2025-03-21,3,95.7,287.1
14744,2025-05-28,4,18.74,74.96
45117,2024-12-12,2,22.42,44.84
15569,2024-12-04,1,44.83,44.83
39921,2025-07-01,2,41.54,83.08
83180,2025-06-04,3,72.1,216.29999999999998
74571,2025-08-05,2,114.23,228.46
69547,2025-01-06,4,92.92,371.68
84778,2025-04-02,2,116.84,233.68
35746,2025-06-04,1,34.42,34.42
33202,2024-10-12,5,119.55,597.75
97257,2024-09-30,4,45.75,183.0
10698,2024-12-25,2,59.2,118.4
89698,2025-03-13,4,47.61,190.44
63295,2024-09-23,3,106.38,319.14
15403,2025-06-10,3,9.79,29.369999999999997
99163,2025-02-02,4,5.96,23.84
35174,2024-09-28,3,36.68,110.03999999999999
52649,2025-07-17,4,57.18,228.72
42137,2025-05-12,3,47.1,141.3
15804,2025-04-24,3,69.45,208.35000000000002
40693,2024-09-13,2,18.14,36.28
95628,2025-02-15,4,47.79,191.16
67429,2024-10-08,1,81.42,81.42
42524,2025-03-10,4,31.35,125.4
62098,2025-07-12,3,49.54,148.62
29662,2024-11-05,3,12.87,38.61
19290,2024-08-25,3,58.91,176.73
25564,2025-02-21,2,78.3,156.6
39503,2025-03-07,4,65.22,260.88
88261,2025-08-01,3,7.7,23.1
73502,2025-03-13,4,89.15,356.6
76093,2025-04-09,1,30.72,30.72
12782,2024-11-11,1,78.65,78.65
87158,2025-04-23,2,24.18,48.36
58714,2025-03-15,5,41.33,206.64999999999998
83678,2025-04-21,5,48.13,240.65
88669,2025-02-20,5,119.17,595.85
71653,2025-04-18,3,10.13,30.39
65509,2025-06-18,6,49.08,294.48
22187,2025-01-27,5,106.37,531.85
48122,2025-03-30,8,94.65,757.2
35317,2025-04-27,2,21.58,43.16
19899,2024-11-16,4,72.44,289.76
97076,2025-04-17,3,109.29,327.87
83093,2024-09-25,3,101.94,305.82
56722,2025-03-19,4,51.93,207.72
65232,2025-08-07,4,114.31,457.24
23674,2025-03-30,4,99.93,399.72
43335,2025-07-30,1,103.01,103.01
75195,2025-05-04,3,48.33,144.99
83526,2024-10-27,3,54.99,164.97
17174,2024-11-02,5,93.74,468.7
25312,2025-02-10,2,113.36,226.72
73714,2025-08-04,1,105.23,105.23
29963,2024-11-18,5,15.11,75.55
69198,2024-11-29,4,82.13,328.52
56987,2024-10-25,5,65.98,329.90000000000003
53261,2025-07-20,1,95.92,95.92
64395,2024-11-08,1,113.18,113.18
20875,2025-02-07,2,70.57,141.14
58372,2025-06-30,4,34.22,136.88
14682,2025-02-06,1,34.43,34.43
75953,2025-03-30,5,85.26,426.3
78199,2024-09-23,3,83.43,250.29000000000002
48857,2024-10-10,6,51.57,309.42
27258,2024-11-01,2,12.14,24.28
85040,2024-12-07,5,117.65,588.25
71392,2025-02-26,5,11.12,55.599999999999994
47085,2025-05-31,1,91.6,91.6
17048,2024-12-27,2,61.24,122.48
34842,2025-02-18,1,28.89,28.89
16008,2024-09-11,2,68.1,136.2
11680,2025-04-22,4,24.51,98.04
12829,2024-09-13,4,74.86,299.44
27669,2024-11-20,1,98.53,98.53
46867,2025-04-12,4,31.62,126.48
69181,2025-08-07,5,102.66,513.3
57542,2024-12-11,3,60.57,181.71
59892,2024-10-30,2,101.07,202.14
84215,2025-04-21,5,19.37,96.85000000000001
51925,2025-02-03,1,67.59,67.59
15231,2024-09-03,5,68.44,342.2
14399,2024-08-21,5,23.03,115.15
85599,2025-01-17,2,8.59,17.18
20736,2025-08-11,1,53.64,53.64
26089,2025-03-25,3,81.28,243.84
67429,2024-11-09,4,105.01,420.04
73142,2025-07-15,3,60.96,182.88
60512,2025-02-24,4,109.28,437.12
49524,2025-02-24,5,68.78,343.9
78832,2025-03-23,3,106.5,319.5
87355,2025-02-03,3,93.96,281.88
44814,2025-04-01,4,70.0,280.0
26883,2025-04-04,2,97.22,194.44
70023,2025-06-06,7,36.04,252.28
97821,2024-12-12,2,62.75,125.5
56725,2025-05-10,3,78.95,236.85000000000002
77259,2024-11-13,5,108.67,543.35
53931,2024-10-18,2,48.57,97.14
20251,2025-05-04,3,12.4,37.2
18593,2025-08-07,4,45.86,183.44
63278,2025-06-08,1,25.21,25.21
90892,2025-05-23,2,40.46,80.92
37308,2025-04-08,4,119.04,476.16
23896,2025-01-11,5,77.4,387.0
68048,2024-12-08,3,84.17,252.51
28889,2025-02-21,3,15.33,45.99
42611,2025-01-29,3,113.47,340.40999999999997
79515,2025-05-04,5,116.17,580.85
50350,2024-11-03,2,80.84,161.68
23757,2025-03-21,5,105.59,527.95
75747,2025-05-29,4,78.61,314.44
71154,2025-07-17,2,38.11,76.22
95211,2025-07-06,1,34.76,34.76
28641,2025-07-04,2,67.37,134.74
17135,2025-07-20,4,14.64,58.56
24648,2025-01-14,4,99.01,396.04
91786,2025-05-20,3,86.02,258.06
69758,2024-12-16,4,40.84,163.36
13085,2025-04-18,2,88.17,176.34
64395,2025-06-13,2,95.15,190.3
25719,2025-07-30,5,12.06,60.300000000000004
54688,2024-09-07,2,83.05,166.1
87591,2025-03-06,5,14.31,71.55
64836,2024-11-01,2,37.52,75.04
25140,2024-10-10,4,98.95,395.8
84149,2024-12-01,1,15.21,15.21
70189,2024-10-14,2,79.14,158.28
26883,2025-03-18,2,14.38,28.76
46559,2024-08-22,2,18.2,36.4
26162,2025-04-10,4,65.31,261.24
52804,2024-09-12,3,34.78,104.34
50565,2025-08-13,3,71.72,215.16
46559,2025-05-03,4,108.25,433.0
31538,2025-04-10,2,76.5,153.0
70477,2025-06-26,4,26.76,107.04
90322,2024-10-29,3,77.65,232.95000000000002
26110,2025-03-11,4,35.75,143.0
92019,2025-08-11,4,5.66,22.64
19377,2024-09-22,2,66.94,133.88
64239,2025-05-25,6,99.97,599.8199999999999
31538,2025-03-25,3,63.73,191.19
38394,2024-09-01,2,71.28,142.56
73856,2025-01-02,2,61.58,123.16
17401,2024-12-26,3,95.66,286.98
13852,2024-10-23,4,58.76,235.04
73793,2024-10-28,5,22.14,110.7
51628,2024-11-14,5,7.55,37.75
43359,2025-01-04,3,47.7,143.10000000000002
94843,2024-08-28,3,10.1,30.299999999999997
50336,2024-10-17,3,45.59,136.77
84500,2025-03-28,2,58.61,117.22
95299,2025-06-15,3,101.2,303.6
65023,2025-05-16,3,85.6,256.79999999999995
58861,2025-06-16,4,100.98,403.92
67755,2025-06-17,3,60.42,181.26
35920,2025-05-01,1,78.34,78.34
44945,2025-02-18,4,101.9,407.6
41372,2024-08-27,2,9.21,18.42
28392,2024-12-04,4,113.08,452.32
21857,2024-10-17,4,117.39,469.56
84446,2025-02-16,4,112.62,450.48
70477,2025-05-18,5,57.89,289.45
98227,2024-12-19,5,24.29,121.44999999999999
32763,2024-12-14,4,9.8,39.2
92568,2025-04-17,2,100.38,200.76
42137,2025-06-15,5,23.96,119.80000000000001
47918,2024-09-23,4,38.92,155.68
77822,2025-03-07,3,41.87,125.60999999999999
91875,2025-07-08,5,60.69,303.45
67091,2025-08-07,4,74.87,299.48
72840,2025-03-30,3,9.5,28.5
13042,2024-09-23,2,13.17,26.34
53235,2025-07-23,4,13.04,52.16
26614,2024-11-08,3,71.57,214.70999999999998
32096,2024-08-23,2,11.98,23.96
20843,2025-01-17,1,95.09,95.09
43153,2024-08-29,1,16.39,16.39
77130,2025-06-21,5,11.06,55.300000000000004
95696,2025-05-23,1,15.44,15.44
98978,2025-03-03,2,73.08,146.16
33117,2024-12-12,4,32.05,128.2
25768,2024-11-07,4,91.43,365.72
96782,2024-11-08,6,95.41,572.46
68773,2025-01-03,3,14.3,42.900000000000006
92215,2024-08-29,3,37.48,112.44
23247,2025-07-12,5,50.13,250.65
46279,2024-11-10,6,63.38,380.28000000000003
52046,2025-02-26,3,52.9,158.7
96916,2025-01-07,3,69.54,208.62
45856,2025-02-05,4,94.17,376.68
74837,2025-06-01,2,12.33,24.66
86647,2025-04-21,1,104.5,104.5
38688,2024-11-11,2,26.23,52.46
40888,2024-12-23,2,113.38,226.76
23321,2025-04-14,3,74.2,222.60000000000002
60374,2024-11-22,2,81.5,163.0
51282,2024-08-25,3,78.98,236.94
77240,2025-01-02,3,33.79,101.37
25746,2025-01-01,5,111.95,559.75
41287,2025-07-02,7,103.2,722.4
96606,2024-12-15,4,47.06,188.24
69095,2024-09-30,3,24.89,74.67
70126,2024-11-13,5,63.57,317.85
95538,2025-07-15,2,23.8,47.6
89191,2024-09-16,1,87.75,87.75
47364,2025-03-13,4,97.77,391.08
82805,2024-12-14,5,7.11,35.550000000000004
41523,2024-11-17,2,53.84,107.68
86833,2025-04-24,3,83.65,250.95000000000002
91773,2024-10-13,2,68.5,137.0
40693,2024-09-29,2,119.55,239.1
68233,2024-11-21,6,49.97,299.82
62912,2024-08-20,6,75.22,451.32
16792,2025-01-16,3,59.19,177.57
59578,2025-03-19,7,62.81,439.67
37440,2024-09-21,2,113.8,227.6
42524,2025-01-25,3,34.98,104.94
59479,2025-04-30,4,107.66,430.64
75747,2025-07-01,1,49.21,49.21
26215,2024-12-07,5,39.6,198.0
50370,2025-06-08,1,64.33,64.33
66999,2024-10-02,4,105.41,421.64
56594,2025-05-04,2,96.17,192.34
57936,2025-08-16,1,46.7,46.7
76598,2024-11-07,2,18.92,37.84
33810,2024-09-07,2,72.72,145.44
86647,2025-04-21,6,80.89,485.34000000000003
57647,2025-04-15,7,90.59,634.13
48452,2025-07-16,5,116.84,584.2
30252,2025-05-04,3,72.42,217.26
31623,2025-06-14,3,101.69,305.07
32350,2025-06-16,2,32.2,64.4
18103,2024-12-29,1,90.44,90.44
52084,2024-11-07,4,44.28,177.12
40449,2025-06-23,4,32.01,128.04
59947,2025-04-16,4,76.95,307.8
17830,2025-04-23,7,15.96,111.72
40928,2024-11-14,3,7.58,22.740000000000002
33124,2024-08-27,2,36.26,72.52
18604,2025-01-04,6,30.6,183.60000000000002
54814,2025-01-12,2,38.92,77.84
80277,2025-01-07,5,76.77,383.84999999999997
71653,2025-07-26,6,25.93,155.57999999999998
38397,2025-01-07,3,19.49,58.47
97979,2025-02-08,2,43.04,86.08
30393,2024-09-20,5,115.99,579.9499999999999
28855,2025-05-25,1,85.99,85.99
44176,2024-09-15,3,118.21,354.63
85752,2024-09-28,2,41.87,83.74
88669,2024-12-22,3,68.41,205.23
95683,2025-04-15,5,44.93,224.65
61663,2025-01-01,1,76.2,76.2
35050,2025-04-23,3,107.85,323.54999999999995
56173,2025-05-26,2,62.54,125.08
66703,2024-11-03,3,16.88,50.64
20644,2025-03-22,5,48.45,242.25
53166,2025-05-22,3,44.12,132.35999999999999
79391,2025-05-20,4,106.41,425.64
87382,2024-12-21,3,31.47,94.41
32689,2025-04-05,4,76.1,304.4
72958,2024-10-03,4,45.36,181.44
97237,2025-02-05,1,39.65,39.65
73458,2024-11-23,1,33.8,33.8
65484,2024-10-21,3,21.41,64.23
63278,2025-04-04,4,58.26,233.04
17240,2025-02-14,1,73.37,73.37
54277,2025-05-11,3,35.74,107.22
92110,2024-12-03,3,10.98,32.94
68604,2025-07-09,2,27.42,54.84
24860,2025-03-05,2,12.24,24.48
53425,2025-04-04,6,17.27,103.62
66808,2025-04-17,1,49.1,49.1
62099,2025-03-07,1,82.88,82.88
66169,2024-12-02,1,51.88,51.88
70151,2024-12-19,5,77.28,386.4
88333,2025-04-18,6,94.68,568.08
